,C50,KD1,KD2,cod,gamma,k_dissD,muD
202,5.982532612724636e-09,1e-08,1.2618568830660204e-08,0.991187936188408,0.8226319677217447,60.0,0.7924828983539174
203,6.3161925852930425e-09,1e-08,1.4174741629268054e-08,0.9914152662979419,0.820796952633923,60.0,0.7054802310718643
204,6.658792182682373e-09,1e-08,1.5922827933410923e-08,0.9916343083209332,0.8181555678924816,60.0,0.6280291441834253
205,7.009316516173534e-09,1e-08,1.788649529057435e-08,0.9918439261938745,0.8147737951152354,60.0,0.5590810182512224
206,7.367042738999249e-09,1e-08,2.0092330025650475e-08,0.9920436352489149,0.8106886636164474,60.0,0.497702356433211
207,7.732029587851197e-09,1e-08,2.2570197196339203e-08,0.9922344752096592,0.8059440402704403,60.0,0.44306214575838804
208,8.10283549410161e-09,1e-08,2.535364493970112e-08,0.9924148757960298,0.8006153736720685,60.0,0.39442060594376555
209,8.480122271916525e-09,1e-08,2.8480358684358016e-08,0.9925859524847196,0.7946604016363358,60.0,0.35111917342151316
210,8.862424954931491e-09,1e-08,3.199267137797384e-08,0.9927460349417561,0.788231026135141,60.0,0.3125715849688236
211,9.24915566626283e-09,1e-08,3.593813663804628e-08,0.9928934577228025,0.7813537213740608,60.0,0.2782559402207124
212,9.639713787346001e-09,1e-08,4.0370172585965546e-08,0.993027440515372,0.7740670220237514,60.0,0.24770763559917108
213,1.0033779146220801e-08,1e-08,4.534878508128582e-08,0.9931472906768166,0.7664419385020784,60.0,0.22051307399030456
214,1.0430649799402415e-08,1e-08,5.094138014816379e-08,0.9932505559488639,0.7585346638226026,60.0,0.19630406500402708
215,1.0829649591114061e-08,1e-08,5.7223676593502175e-08,0.9933355339515167,0.7503843231760225,60.0,0.17475284000076838
216,1.1230631954064265e-08,1e-08,6.428073117284321e-08,0.9934001455143396,0.7420426015877222,60.0,0.1555676143930472
217,1.1632722979918143e-08,1e-08,7.220809018385464e-08,0.9934427044263676,0.7335460235872662,60.0,0.1384886371393873
218,1.2035544998322478e-08,1e-08,8.11130830789687e-08,0.993460437658992,0.7249535486538942,60.0,0.12328467394420663
219,1.243875688635645e-08,1e-08,9.111627561154892e-08,0.9934510055218349,0.7162864418419802,60.0,0.10974987654930562
220,1.2841878266149959e-08,1e-08,1.0235310218990263e-07,0.9934126615310579,0.707601567268164,60.0,0.09770099572992252
221,1.3245170973033855e-08,1e-08,1.1497569953977356e-07,0.9933425445015294,0.6988832841088497,60.0,0.08697490026177834
222,1.3646991837666292e-08,1e-08,1.291549665014884e-07,0.993236004636141,0.6902075156632115,60.0,0.0774263682681127
223,1.4048240113984888e-08,1e-08,1.4508287784959396e-07,0.993092802060113,0.6815726704598424,60.0,0.06892612104349698
224,1.4447739341320366e-08,1e-08,1.629750834620644e-07,0.9929095806504109,0.6730122818435782,60.0,0.061359072734131735
225,1.4846397453206975e-08,1e-08,1.830738280295368e-07,0.9926833373527196,0.6645281362277772,60.0,0.05462277217684342
226,1.5243132110790436e-08,1e-08,2.0565123083486517e-07,0.9924112105736653,0.6561508899775735,60.0,0.04862601580065353
227,1.5638370695973617e-08,1e-08,2.3101297000831593e-07,0.992091083537328,0.647881470853573,60.0,0.04328761281083059
228,1.6031219622427583e-08,1e-08,2.595024211399736e-07,0.991718275669879,0.6397297588849005,60.0,0.0385352859371053
229,1.6422221936646297e-08,1e-08,2.915053062825176e-07,0.991292554068133,0.6317101790134125,60.0,0.03430469286314919
230,1.6811117428604907e-08,1e-08,3.274549162877728e-07,0.9908095922481509,0.623830540924277,60.0,0.030538555088334158
231,1.7198002451184434e-08,1e-08,3.6783797718286325e-07,0.9902682897527332,0.6160918045674527,60.0,0.027185882427329413
232,1.758297991581204e-08,1e-08,4.132012400115337e-07,0.9896665784735917,0.60849671362881,60.0,0.02420128264794382
233,1.7965195365872055e-08,1e-08,4.64158883361278e-07,0.9889999568630518,0.6010491658121453,60.0,0.021544346900318832
234,1.8345513159899953e-08,1e-08,5.214008287999684e-07,0.9882678159771294,0.5937524416937044,60.0,0.01917910261672489
235,1.8723468574164094e-08,1e-08,5.857020818056667e-07,0.9874687713904157,0.586613120911653,60.0,0.017073526474706904
236,1.9099616721756373e-08,1e-08,6.579332246575679e-07,0.9865997481633103,0.5796202180009322,60.0,0.01519911082952934
237,1.947241211534351e-08,1e-08,7.390722033525779e-07,0.9856591538022833,0.5727871108952223,60.0,0.013530477745798068
238,1.984431309418241e-08,1e-08,8.302175681319744e-07,0.9846476243835612,0.566106442339217,60.0,0.012045035402587823
239,2.0213107715070327e-08,1e-08,9.326033468832199e-07,0.9835615971374664,0.5595756922920018,60.0,0.010722672220103232
240,2.0580164171454175e-08,1e-08,1.0476157527896652e-06,0.9824020733833928,0.5532046211074628,60.0,0.009545484566618337
241,2.094424637189202e-08,1e-08,1.1768119524349978e-06,0.9811675030494039,0.5469870739925975,60.0,0.008497534359086447
