,C50,KD1,KD2,cod,gamma,k_dissD,muD
134,1.8016473208680508e-07,1e-08,5.214008287999684e-07,0.9999707212924444,5.015630552151172,10.0,0.01917910261672489
135,1.714473256329965e-07,1e-08,5.857020818056667e-07,0.9999880740461651,5.273529417376219,10.0,0.017073526474706904
136,1.6444430016639294e-07,1e-08,6.579332246575679e-07,0.9999949500076807,5.494802670425462,10.0,0.01519911082952934
137,1.5871964812808986e-07,1e-08,7.390722033525779e-07,0.9999976078958603,5.692382979560017,10.0,0.013530477745798068
138,1.5399464171467785e-07,1e-08,8.302175681319744e-07,0.9999983352273908,5.870738026626665,10.0,0.012045035402587823
139,1.500817117498817e-07,1e-08,9.326033468832199e-07,0.9999981360707435,6.026503204581434,10.0,0.010722672220103232
140,1.4679478258986225e-07,1e-08,1.0476157527896652e-06,0.9999972880981426,6.158349666195051,10.0,0.009545484566618337
141,1.4400739576802e-07,1e-08,1.1768119524349978e-06,0.9999963081102525,6.268654778725002,10.0,0.008497534359086447
142,1.4162462761930414e-07,1e-08,1.3219411484660288e-06,0.9999955195563944,6.359166650494401,10.0,0.00756463327554629
143,1.3955843627964907e-07,1e-08,1.4849682622544653e-06,0.9999947793934587,6.44465566567279,10.0,0.00673415065775082
144,1.3778083249126964e-07,1e-08,1.6681005372000593e-06,0.9999945399781547,6.511063075846223,10.0,0.005994842503189408
145,1.362194061140435e-07,1e-08,1.873817422860383e-06,0.9999937108492084,6.5795540555365495,10.0,0.005336699231206312
146,1.3487335136275456e-07,1e-08,2.1049041445120197e-06,0.9999936522524878,6.630854627741446,10.0,0.0047508101621027985
147,1.336798340616704e-07,1e-08,2.364489412645407e-06,0.9999928223464261,6.685911967476896,10.0,0.004229242874389499
148,1.3263476543795568e-07,1e-08,2.656087782946687e-06,0.9999920434998957,6.734520992332998,10.0,0.003764935806792467
149,1.317179641762113e-07,1e-08,2.98364724028334e-06,0.9999913460343172,6.7773444471841175,10.0,0.003351602650938841
150,1.3093957063566682e-07,1e-08,3.351602650938841e-06,0.9999917685621131,6.8003262301003975,10.0,0.0029836472402833404
151,1.3022969870280813e-07,1e-08,3.7649358067924677e-06,0.9999913420016476,6.833824647177037,10.0,0.0026560877829466863
152,1.2960395076962047e-07,1e-08,4.229242874389499e-06,0.9999909639745017,6.863606676350486,10.0,0.002364489412645407
153,1.2905173192812726e-07,1e-08,4.750810162102798e-06,0.999990629355819,6.890094744948389,10.0,0.00210490414451202
154,1.2856391872135166e-07,1e-08,5.336699231206308e-06,0.9999903338535125,6.913662507722317,10.0,0.0018738174228603848
155,1.281325980336923e-07,1e-08,5.994842503189409e-06,0.9999900717381415,6.9346433436192605,10.0,0.0016681005372000592
156,1.2775096526484377e-07,1e-08,6.734150657750821e-06,0.9999898402511321,6.953310144691022,10.0,0.0014849682622544652
157,1.274130539527273e-07,1e-08,7.564633275546291e-06,0.9999896353907285,6.9699250849180725,10.0,0.0013219411484660288
158,1.2711367392527742e-07,1e-08,8.497534359086439e-06,0.9999894540265476,6.98471476174476,10.0,0.001176811952434999
159,1.2684830633447544e-07,1e-08,9.545484566618338e-06,0.9999892947255677,6.997891301720936,10.0,0.001047615752789665
160,1.2661331879798303e-07,1e-08,1.0722672220103232e-05,0.9999891892548842,7.009788379180875,10.0,0.0009326033468832199
161,1.2646319385277715e-07,1e-08,1.2045035402587824e-05,0.9999900577367973,6.9921675651943325,10.0,0.0008302175681319744
162,1.2627753119705026e-07,1e-08,1.3530477745798062e-05,0.9999900110910921,7.001562453381077,10.0,0.0007390722033525783
163,1.2611269353632581e-07,1e-08,1.5199110829529332e-05,0.9999899698797705,7.0099345722311925,10.0,0.0006579332246575682
164,1.2596630153238073e-07,1e-08,1.7073526474706906e-05,0.9999899334390893,7.017394530827914,10.0,0.0005857020818056666
165,1.2583625687543104e-07,1e-08,1.917910261672489e-05,0.9999899011771096,7.024041143763565,10.0,0.0005214008287999684
166,1.2572070742710198e-07,1e-08,2.1544346900318847e-05,0.9999898725967421,7.029962614313868,10.0,0.0004641588833612777
167,1.2561801581353023e-07,1e-08,2.4201282647943808e-05,0.9999898472630252,7.03523758393455,10.0,0.0004132012400115339
168,1.255267345020551e-07,1e-08,2.7185882427329403e-05,0.9999898247885506,7.039936342338498,10.0,0.0003678379771828634
169,1.2544558232517236e-07,1e-08,3.0538555088334155e-05,0.9999898048488723,7.044121583738892,10.0,0.00032745491628777284
170,1.253734247077727e-07,1e-08,3.4304692863149194e-05,0.9999897871495621,7.047849169281736,10.0,0.0002915053062825176
171,1.253092564446681e-07,1e-08,3.8535285937105275e-05,0.9999897714316393,7.051168985886961,10.0,0.00025950242113997375
172,1.2525218628081848e-07,1e-08,4.328761281083057e-05,0.9999897574654572,7.054125555673391,10.0,0.00023101297000831605
173,1.2520142412589807e-07,1e-08,4.8626015800653536e-05,0.9999897450541047,7.056758462546039,10.0,0.00020565123083486514
174,1.2515626816888506e-07,1e-08,5.462277217684343e-05,0.9999897340282019,7.0591030916496305,10.0,0.00018307382802953677
175,1.2511609606034202e-07,1e-08,6.13590727341317e-05,0.9999897242263682,7.061190935606473,10.0,0.0001629750834620645
176,1.2508035513401654e-07,1e-08,6.892612104349695e-05,0.9999897155197939,7.063049958887225,10.0,0.00014508287784959403
177,1.2504855506177774e-07,1e-08,7.74263682681127e-05,0.9999897077633821,7.0647052900239276,10.0,0.0001291549665014884
178,1.250202589517474e-07,1e-08,8.697490026177834e-05,0.9999897008705667,7.066179201403808,10.0,0.00011497569953977356
179,1.2499507982511855e-07,1e-08,9.770099572992247e-05,0.9999896947413855,7.067491536954997,10.0,0.00010235310218990269
180,1.249726732704434e-07,1e-08,0.00010974987654930568,0.9999896892904488,7.068659949469413,10.0,9.111627561154887e-05
181,1.249527332261179e-07,1e-08,0.0001232846739442066,0.9999896844407193,7.069700283519996,10.0,8.111308307896872e-05
182,1.249349874101716e-07,1e-08,0.00013848863713938718,0.9999896801263636,7.07062649891888,10.0,7.220809018385471e-05
183,1.2491919393706235e-07,1e-08,0.00015556761439304722,0.9999896762882267,7.071451163602555,10.0,6.428073117284319e-05
184,1.2490513759602846e-07,1e-08,0.0001747528400007683,0.9999896728720357,7.07218527430491,10.0,5.72236765935022e-05
185,1.2489262712428104e-07,1e-08,0.00019630406500402726,0.9999896698302262,7.072838929294254,10.0,5.094138014816375e-05
186,1.248814919163075e-07,1e-08,0.00022051307399030456,0.9999896671213903,7.073420866733241,10.0,4.534878508128582e-05
187,1.2487158114655075e-07,1e-08,0.0002477076355991709,0.9999896647159895,7.073938921379163,10.0,4.037017258596558e-05
188,1.248627596350133e-07,1e-08,0.0002782559402207126,0.9999896625684653,7.0744001884377195,10.0,3.5938136638046256e-05
189,1.2485490721468838e-07,1e-08,0.00031257158496882353,0.9999896606664141,7.0748107629092845,10.0,3.199267137797385e-05
190,1.248479180513844e-07,1e-08,0.00035111917342151277,0.9999896589668119,7.0751763363599185,10.0,2.8480358684358048e-05
191,1.2484169662885492e-07,1e-08,0.00039442060594376563,0.9999896574613759,7.075501746212203,10.0,2.5353644939701114e-05
192,1.248361586809876e-07,1e-08,0.00044306214575838776,0.9999896561163193,7.0757914552572005,10.0,2.2570197196339216e-05
193,1.2483122961138631e-07,1e-08,0.0004977023564332114,0.9999896549106422,7.076049413966241,10.0,2.0092330025650458e-05
194,1.2482684134834642e-07,1e-08,0.0005590810182512223,0.9999896538570036,7.076279033748997,10.0,1.7886495290574353e-05
195,1.2482293528525341e-07,1e-08,0.0006280291441834246,0.9999896529058847,7.076483409340532,10.0,1.5922827933410938e-05
196,1.2481945859146616e-07,1e-08,0.0007054802310718645,0.999989652062206,7.076665369348025,10.0,1.4174741629268048e-05
197,1.2481636364241916e-07,1e-08,0.000792482898353917,0.999989651306468,7.076827428312732,10.0,1.261856883066021e-05
198,1.2481360813599858e-07,1e-08,0.0008902150854450394,0.9999896506382465,7.076971594635536,10.0,1.1233240329780264e-05
199,1.2481115576183228e-07,1e-08,0.001,0.9999896500459067,7.077099969977252,10.0,1e-05
200,4.6363529477844696e-07,1e-08,1e-08,0.9999982809350895,12.606184556121388,60.0,1.0
201,4.916552442108131e-07,1e-08,1.1233240329780275e-08,0.9999966506905034,12.636267978058626,60.0,0.8902150854450386
202,5.19856889137971e-07,1e-08,1.2618568830660204e-08,0.9999990814154348,12.575339228927481,60.0,0.7924828983539174
203,5.505509487938089e-07,1e-08,1.4174741629268054e-08,0.999998313550746,12.545110872085587,60.0,0.7054802310718643
204,5.821120041498437e-07,1e-08,1.5922827933410923e-08,0.9999981803998065,12.48086118734808,60.0,0.6280291441834253
205,6.153070904792664e-07,1e-08,1.788649529057435e-08,0.9999979054698449,12.37536425651427,60.0,0.5590810182512224
206,6.495580792607964e-07,1e-08,2.0092330025650475e-08,0.9999968026815591,12.362585875012064,60.0,0.497702356433211
207,6.854255120124755e-07,1e-08,2.2570197196339203e-08,0.9999972875772383,12.177338444532085,60.0,0.44306214575838804
208,7.225671138655877e-07,1e-08,2.535364493970112e-08,0.9999965887773196,12.033839476234357,60.0,0.39442060594376555
209,7.601720226652163e-07,1e-08,2.8480358684358016e-08,0.9999971702032696,11.8716362654939,60.0,0.35111917342151316
