,C50,KD1,KD2,cod,gamma,k_dissD,muD
146,1.019610757215494e-08,1e-08,2.1049041445120197e-06,0.998638635927369,0.9376508226666633,10.0,0.0047508101621027985
147,1.0216315932894812e-08,1e-08,2.364489412645407e-06,0.9985304219110362,0.9357465455176961,10.0,0.004229242874389499
148,1.0234705505529088e-08,1e-08,2.656087782946687e-06,0.9984202071102831,0.9339769103441998,10.0,0.003764935806792467
149,1.0251440136409413e-08,1e-08,2.98364724028334e-06,0.9983083792623172,0.9323333216108163,10.0,0.003351602650938841
150,1.0266646498096853e-08,1e-08,3.351602650938841e-06,0.9981952573766463,0.930809227307111,10.0,0.0029836472402833404
151,1.0280463829484314e-08,1e-08,3.7649358067924677e-06,0.9980812992934075,0.9293970274225382,10.0,0.0026560877829466863
152,1.029299344007626e-08,1e-08,4.229242874389499e-06,0.9979669511433686,0.9280921696868399,10.0,0.002364489412645407
153,1.0304371507450982e-08,1e-08,4.750810162102798e-06,0.9978525299384062,0.9268847122322336,10.0,0.00210490414451202
154,1.0314685238932664e-08,1e-08,5.336699231206308e-06,0.9977385255989158,0.9257700102593202,10.0,0.0018738174228603848
155,1.0324033705394871e-08,1e-08,5.994842503189409e-06,0.9976253787508006,0.9247421781162658,10.0,0.0016681005372000592
156,1.033251602067166e-08,1e-08,6.734150657750821e-06,0.9975135295397429,0.9237942047471371,10.0,0.0014849682622544652
157,1.0340165981329414e-08,1e-08,7.564633275546291e-06,0.9974034045325937,0.9229247963288186,10.0,0.0013219411484660288
158,1.0347069328379479e-08,1e-08,8.497534359086439e-06,0.9972954975764693,0.9221278845724123,10.0,0.001176811952434999
159,1.0353344937777862e-08,1e-08,9.545484566618338e-06,0.997190121591165,0.9213937880159598,10.0,0.001047615752789665
160,1.035898905822288e-08,1e-08,1.0722672220103232e-05,0.997087710196683,0.9207230455996589,10.0,0.0009326033468832199
161,1.036407784680255e-08,1e-08,1.2045035402587824e-05,0.9969885906211857,0.9201103718770026,10.0,0.0008302175681319744
162,1.0368675388214672e-08,1e-08,1.3530477745798062e-05,0.996893221274503,0.9195504561062862,10.0,0.0007390722033525783
163,1.0372811770012e-08,1e-08,1.5199110829529332e-05,0.9968017557328421,0.9190406127436664,10.0,0.0006579332246575682
164,1.0376526215997637e-08,1e-08,1.7073526474706906e-05,0.9967143350471099,0.9185768355395677,10.0,0.0005857020818056666
165,1.0379891381966359e-08,1e-08,1.917910261672489e-05,0.9966312891452438,0.9181528347123367,10.0,0.0005214008287999684
166,1.0382901032655654e-08,1e-08,2.1544346900318847e-05,0.996552771897438,0.9177700846246799,10.0,0.0004641588833612777
167,1.0385608670701046e-08,1e-08,2.4201282647943808e-05,0.9964787512511156,0.9174225557611094,10.0,0.0004132012400115339
168,1.0388057137810323e-08,1e-08,2.7185882427329403e-05,0.9964092832434298,0.9171062104452266,10.0,0.0003678379771828634
169,1.0390217386638658e-08,1e-08,3.0538555088334155e-05,0.9963444379859838,0.9168236573497963,10.0,0.00032745491628777284
170,1.0392175870443448e-08,1e-08,3.4304692863149194e-05,0.9962839787254254,0.9165664824904217,10.0,0.0002915053062825176
171,1.0393923871941503e-08,1e-08,3.8535285937105275e-05,0.9962279354319843,0.9163357792382397,10.0,0.00025950242113997375
172,1.0395507884851702e-08,1e-08,4.328761281083057e-05,0.9961760689873533,0.9161251615723401,10.0,0.00023101297000831605
173,1.0396896653498386e-08,1e-08,4.8626015800653536e-05,0.9961283701632268,0.9159387942964623,10.0,0.00020565123083486514
174,1.0398166323023641e-08,1e-08,5.462277217684343e-05,0.9960844460326143,0.9157689098755256,10.0,0.00018307382802953677
175,1.0399286052155186e-08,1e-08,6.13590727341317e-05,0.996044237316079,0.9156170069429975,10.0,0.0001629750834620645
176,1.0400288220432348e-08,1e-08,6.892612104349695e-05,0.9960074751713861,0.915480980423529,10.0,0.00014508287784959403
177,1.0401190612305022e-08,1e-08,7.74263682681127e-05,0.9959740267421814,0.9153585386422114,10.0,0.0001291549665014884
